ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalTherms,AverageTherms
90405,10,2018,COMMERCIAL,N,387,188070,485.9690
90405,10,2018,INDUSTRIAL,Y,,,
90405,10,2018,RESIDENTIAL,N,12866,243245,18.9060
90405,11,2018,COMMERCIAL,N,387,201589,520.9018
90405,11,2018,INDUSTRIAL,Y,,,
90405,11,2018,RESIDENTIAL,N,12885,342510,26.5821
90405,12,2018,COMMERCIAL,N,388,209417,539.7345
90405,12,2018,INDUSTRIAL,Y,,,
90405,12,2018,RESIDENTIAL,N,12877,488964,37.9719
90501,10,2018,COMMERCIAL,Y,,,
90501,10,2018,INDUSTRIAL,Y,,,
90501,10,2018,RESIDENTIAL,N,14672,260410,17.7488
90501,11,2018,COMMERCIAL,Y,,,
90501,11,2018,INDUSTRIAL,Y,,,
90501,11,2018,RESIDENTIAL,N,14673,299856,20.4359
90501,12,2018,COMMERCIAL,Y,,,
90501,12,2018,INDUSTRIAL,Y,,,
90501,12,2018,RESIDENTIAL,N,14671,457141,31.1595
90502,10,2018,COMMERCIAL,Y,,,
90502,10,2018,INDUSTRIAL,Y,,,
90502,10,2018,RESIDENTIAL,N,5315,101180,19.0367
90502,11,2018,COMMERCIAL,Y,,,
90502,11,2018,INDUSTRIAL,Y,,,
90502,11,2018,RESIDENTIAL,N,5312,122455,23.0525
90502,12,2018,COMMERCIAL,Y,,,
90502,12,2018,INDUSTRIAL,Y,,,
90502,12,2018,RESIDENTIAL,N,5316,180294,33.9153
90503,10,2018,COMMERCIAL,Y,,,
90503,10,2018,INDUSTRIAL,Y,,,
90503,10,2018,RESIDENTIAL,N,13070,271182,20.7484
90503,11,2018,COMMERCIAL,Y,,,
90503,11,2018,INDUSTRIAL,Y,,,
90503,11,2018,RESIDENTIAL,N,13068,317663,24.3085
90503,12,2018,COMMERCIAL,Y,,,
90503,12,2018,INDUSTRIAL,Y,,,
90503,12,2018,RESIDENTIAL,N,13067,580592,44.4319
90504,10,2018,COMMERCIAL,N,243,44190,181.8519
90504,10,2018,RESIDENTIAL,N,11145,206052,18.4883
90504,11,2018,COMMERCIAL,N,244,49163,201.4877
90504,11,2018,RESIDENTIAL,N,11149,271189,24.3241
90504,12,2018,COMMERCIAL,Y,1085,489446,451.1023
90504,12,2018,RESIDENTIAL,N,11145,442030,39.6617
90505,10,2018,COMMERCIAL,Y,,,
90505,10,2018,INDUSTRIAL,Y,,,
90505,10,2018,RESIDENTIAL,N,10854,195572,18.0184
90505,11,2018,COMMERCIAL,Y,,,
90505,11,2018,INDUSTRIAL,Y,,,
90505,11,2018,RESIDENTIAL,N,10853,242824,22.3739
90505,12,2018,COMMERCIAL,Y,,,
90505,12,2018,INDUSTRIAL,Y,,,
90505,12,2018,RESIDENTIAL,N,10853,473761,43.6525
90506,10,2018,COMMERCIAL,Y,,,
90506,11,2018,COMMERCIAL,Y,,,
90506,12,2018,COMMERCIAL,Y,,,
90601,10,2018,COMMERCIAL,Y,,,
90601,10,2018,INDUSTRIAL,Y,,,
90601,10,2018,RESIDENTIAL,N,10767,197776,18.3687
90601,11,2018,COMMERCIAL,Y,,,
90601,11,2018,INDUSTRIAL,Y,,,
90601,11,2018,RESIDENTIAL,N,10775,248919,23.1015
90601,12,2018,COMMERCIAL,Y,,,
90601,12,2018,INDUSTRIAL,Y,,,
90601,12,2018,RESIDENTIAL,N,10776,404091,37.4992
90602,10,2018,COMMERCIAL,Y,,,
90602,10,2018,INDUSTRIAL,Y,,,
90602,10,2018,RESIDENTIAL,N,7748,152527,19.6860
90602,11,2018,COMMERCIAL,Y,,,
90602,11,2018,INDUSTRIAL,Y,,,
90602,11,2018,RESIDENTIAL,N,7754,169723,21.8884
90602,12,2018,COMMERCIAL,Y,,,
90602,12,2018,INDUSTRIAL,Y,,,
90602,12,2018,RESIDENTIAL,N,7755,251679,32.4538
90603,10,2018,COMMERCIAL,Y,449,139851,311.4722
90603,10,2018,INDUSTRIAL,Y,,,
90603,10,2018,RESIDENTIAL,N,6747,135870,20.1378
90603,11,2018,COMMERCIAL,Y,449,142000,316.2584
90603,11,2018,INDUSTRIAL,Y,,,
90603,11,2018,RESIDENTIAL,N,6748,160601,23.7998
90603,12,2018,COMMERCIAL,Y,449,154931,345.0579
90603,12,2018,INDUSTRIAL,Y,,,
90603,12,2018,RESIDENTIAL,N,6750,307652,45.5781
90604,10,2018,COMMERCIAL,N,149,28193,189.2148
90604,10,2018,INDUSTRIAL,Y,,,
90604,10,2018,RESIDENTIAL,N,11841,218094,18.4185
90604,11,2018,COMMERCIAL,N,149,31389,210.6644
90604,11,2018,INDUSTRIAL,Y,,,
90604,11,2018,RESIDENTIAL,N,11844,264536,22.3350
90604,12,2018,COMMERCIAL,N,149,38063,255.4564
90604,12,2018,INDUSTRIAL,Y,,,
90604,12,2018,RESIDENTIAL,N,11839,440784,37.2315
90605,10,2018,COMMERCIAL,Y,,,
90605,10,2018,INDUSTRIAL,Y,,,
90605,10,2018,RESIDENTIAL,N,10833,215865,19.9266
90605,11,2018,COMMERCIAL,Y,,,
90605,11,2018,INDUSTRIAL,Y,,,
90605,11,2018,RESIDENTIAL,N,10825,246233,22.7467
90605,12,2018,COMMERCIAL,Y,,,
90605,12,2018,INDUSTRIAL,Y,,,
90605,12,2018,RESIDENTIAL,N,10837,420905,38.8396
90606,10,2018,COMMERCIAL,N,191,58940,308.5864
90606,10,2018,INDUSTRIAL,Y,,,
90606,10,2018,RESIDENTIAL,N,8535,165429,19.3824
90606,11,2018,COMMERCIAL,Y,,,
90606,11,2018,INDUSTRIAL,Y,,,
90606,11,2018,RESIDENTIAL,N,8555,190781,22.3005
90606,12,2018,COMMERCIAL,Y,507,212008,418.1617
90606,12,2018,INDUSTRIAL,Y,,,
90606,12,2018,RESIDENTIAL,N,8550,279354,32.6730
90620,10,2018,COMMERCIAL,Y,999,393115,393.5085
90620,10,2018,INDUSTRIAL,Y,,,
90620,10,2018,RESIDENTIAL,Y,13376,250019,18.6916
90620,11,2018,COMMERCIAL,Y,999,405207,405.6126
90620,11,2018,INDUSTRIAL,Y,,,
90620,11,2018,RESIDENTIAL,Y,13386,291710,21.7922
90620,12,2018,COMMERCIAL,Y,1568,807030,514.6875
90620,12,2018,INDUSTRIAL,Y,,,
90620,12,2018,RESIDENTIAL,Y,13386,442606,33.0648
90621,10,2018,COMMERCIAL,Y,,,
90621,10,2018,INDUSTRIAL,Y,,,
90621,10,2018,RESIDENTIAL,N,8976,178955,19.9371
90621,11,2018,COMMERCIAL,Y,,,
90621,11,2018,INDUSTRIAL,Y,,,
90621,11,2018,RESIDENTIAL,N,8977,191705,21.3551
90621,12,2018,COMMERCIAL,Y,,,
90621,12,2018,INDUSTRIAL,Y,,,
90621,12,2018,RESIDENTIAL,N,8981,273208,30.4207
90622,10,2018,COMMERCIAL,Y,,,
90622,10,2018,RESIDENTIAL,Y,,,
90622,11,2018,COMMERCIAL,Y,,,
90622,11,2018,RESIDENTIAL,Y,,,
90622,12,2018,COMMERCIAL,Y,,,
90622,12,2018,RESIDENTIAL,Y,,,
90623,10,2018,COMMERCIAL,Y,,,
90623,10,2018,INDUSTRIAL,Y,,,
90623,10,2018,RESIDENTIAL,N,4645,77295,16.6405
90623,11,2018,COMMERCIAL,Y,,,
90623,11,2018,INDUSTRIAL,Y,,,
90623,11,2018,RESIDENTIAL,N,4648,90055,19.3750
90623,12,2018,COMMERCIAL,Y,,,
90623,12,2018,INDUSTRIAL,Y,,,
90623,12,2018,RESIDENTIAL,N,4647,122937,26.4551
90630,10,2018,COMMERCIAL,Y,,,
90630,10,2018,INDUSTRIAL,Y,,,
90630,10,2018,RESIDENTIAL,Y,13421,283611,21.1319
90630,11,2018,COMMERCIAL,Y,,,
90630,11,2018,INDUSTRIAL,Y,,,
90630,11,2018,RESIDENTIAL,Y,13422,344591,25.6736
90630,12,2018,COMMERCIAL,Y,,,
90630,12,2018,INDUSTRIAL,Y,,,
90630,12,2018,RESIDENTIAL,Y,13420,650413,48.4659
90631,10,2018,COMMERCIAL,Y,654,138943,212.4511
90631,10,2018,INDUSTRIAL,Y,,,
90631,10,2018,RESIDENTIAL,N,20155,384464,19.0754
90631,11,2018,COMMERCIAL,Y,653,143498,219.7519
90631,11,2018,INDUSTRIAL,Y,,,
90631,11,2018,RESIDENTIAL,N,20172,440456,21.8350
90631,12,2018,COMMERCIAL,Y,1039,314554,302.7469
90631,12,2018,INDUSTRIAL,Y,,,
